INPUT_TABLE,,,,,,
Variable ID,,,,,,
1,,,,,,
,,,,,,
GCAM_ID,GCAM_region_name,GCAM_AEZ,GCAM_crop,final_above,final_below,Year
7,China,16,FiberCrop,1.0908,1.0052,2035
10,Latin America,16,FiberCrop,0.9822,0.9558,2035
11,Southeast Asia,16,FiberCrop,0.9674,0.9916,2035
12,Eastern Europe,16,FiberCrop,0.9819,1.0268,2035
14,India,16,FiberCrop,1.0882,0.9055,2035
5,Australia_NZ,17,FiberCrop,1.1676,1.0042,2035
7,China,17,FiberCrop,1.0779,0.9868,2035
10,Latin America,17,FiberCrop,1.1527,1.3054,2035
10,Latin America,18,FiberCrop,10.9521,1.0672,2035
5,Australia_NZ,1,FodderGrass,0.9446,0.9833,2035
8,Middle East,1,FodderGrass,1.0263,1.0633,2035
9,Africa,1,FodderGrass,0.9401,1.0167,2035
10,Latin America,1,FodderGrass,1.023,1.0044,2035
11,Southeast Asia,1,FodderGrass,1.1226,1.0618,2035
14,India,1,FodderGrass,1.245,1.064,2035
5,Australia_NZ,2,FodderGrass,0.953,0.9937,2035
8,Middle East,2,FodderGrass,0.8447,0.8926,2035
9,Africa,2,FodderGrass,0.9136,1.0009,2035
10,Latin America,2,FodderGrass,1.0217,0.9955,2035
14,India,2,FodderGrass,1.1094,1.0301,2035
5,Australia_NZ,3,FodderGrass,0.9978,0.9916,2035
8,Middle East,3,FodderGrass,0.5807,1.0184,2035
9,Africa,3,FodderGrass,0.9916,1.0013,2035
10,Latin America,3,FodderGrass,0.978,0.9996,2035
11,Southeast Asia,3,FodderGrass,1.0099,1.0135,2035
14,India,3,FodderGrass,1.0407,1.0126,2035
3,Western Europe,4,FodderGrass,0.4037,1.3071,2035
5,Australia_NZ,4,FodderGrass,1.0887,1.0058,2035
7,China,4,FodderGrass,1.0437,0.9976,2035
9,Africa,4,FodderGrass,0.9895,1.0012,2035
10,Latin America,4,FodderGrass,0.9655,1.0001,2035
11,Southeast Asia,4,FodderGrass,1.0452,1.0058,2035
14,India,4,FodderGrass,1.054,1.0037,2035
5,Australia_NZ,5,FodderGrass,1.0075,1.0045,2035
7,China,5,FodderGrass,1.0372,0.9835,2035
9,Africa,5,FodderGrass,0.9597,1.0031,2035
10,Latin America,5,FodderGrass,0.9961,1.0049,2035
11,Southeast Asia,5,FodderGrass,1.0825,1.0091,2035
14,India,5,FodderGrass,1.066,0.9934,2035
5,Australia_NZ,6,FodderGrass,0.9403,0.9696,2035
7,China,6,FodderGrass,0.9589,0.9949,2035
9,Africa,6,FodderGrass,0.9618,0.9783,2035
10,Latin America,6,FodderGrass,1.0272,0.987,2035
11,Southeast Asia,6,FodderGrass,1.0314,0.9875,2035
14,India,6,FodderGrass,1.1171,0.9819,2035
1,USA,7,FodderGrass,1.0097,1.0292,2035
2,Canada,7,FodderGrass,0.6652,1.1845,2035
3,Western Europe,7,FodderGrass,1.4655,1.024,2035
5,Australia_NZ,7,FodderGrass,1.063,1.0137,2035
6,Former Soviet Union,7,FodderGrass,1.011,1.0381,2035
7,China,7,FodderGrass,1.0433,1.0261,2035
8,Middle East,7,FodderGrass,0.8564,0.9744,2035
9,Africa,7,FodderGrass,0.967,1.0039,2035
10,Latin America,7,FodderGrass,1.027,1.0151,2035
11,Southeast Asia,7,FodderGrass,1.1038,1.0807,2035
14,India,7,FodderGrass,1.0819,1.0477,2035
1,USA,8,FodderGrass,1.0675,1.0405,2035
2,Canada,8,FodderGrass,0.6241,1.1079,2035
3,Western Europe,8,FodderGrass,1.1678,1.0354,2035
5,Australia_NZ,8,FodderGrass,1.1048,1.025,2035
6,Former Soviet Union,8,FodderGrass,0.9756,1.0222,2035
7,China,8,FodderGrass,0.9996,1.0005,2035
8,Middle East,8,FodderGrass,0.9556,1.0179,2035
9,Africa,8,FodderGrass,0.9682,1.0026,2035
10,Latin America,8,FodderGrass,1.0071,1.0038,2035
11,Southeast Asia,8,FodderGrass,1.0099,1.0287,2035
12,Eastern Europe,8,FodderGrass,1.4829,1.031,2035
14,India,8,FodderGrass,1.0209,1.0325,2035
1,USA,9,FodderGrass,1.1046,1.0269,2035
2,Canada,9,FodderGrass,0.8964,0.9725,2035
3,Western Europe,9,FodderGrass,1.1784,1.0225,2035
4,Japan,9,FodderGrass,1.02,1.0008,2035
5,Australia_NZ,9,FodderGrass,1.081,1.0288,2035
6,Former Soviet Union,9,FodderGrass,1.0593,0.9762,2035
7,China,9,FodderGrass,1.0341,0.9979,2035
8,Middle East,9,FodderGrass,0.9369,1.0649,2035
9,Africa,9,FodderGrass,0.9868,1.0045,2035
10,Latin America,9,FodderGrass,1.0231,1.0049,2035
11,Southeast Asia,9,FodderGrass,1.1195,1.026,2035
12,Eastern Europe,9,FodderGrass,1.255,1.0266,2035
14,India,9,FodderGrass,1.0214,1.0143,2035
1,USA,10,FodderGrass,1.0924,0.9994,2035
2,Canada,10,FodderGrass,1.036,0.9901,2035
3,Western Europe,10,FodderGrass,1.0365,1.0113,2035
4,Japan,10,FodderGrass,0.9986,1.0069,2035
5,Australia_NZ,10,FodderGrass,1.0717,1.013,2035
6,Former Soviet Union,10,FodderGrass,0.9987,0.9966,2035
7,China,10,FodderGrass,1.0356,0.9919,2035
8,Middle East,10,FodderGrass,0.9572,1.0304,2035
9,Africa,10,FodderGrass,0.9958,1.0018,2035
10,Latin America,10,FodderGrass,1.0067,1.0082,2035
11,Southeast Asia,10,FodderGrass,1.0556,1.0168,2035
12,Eastern Europe,10,FodderGrass,1.0385,1.0123,2035
13,Korea,10,FodderGrass,0.9457,1.0115,2035
14,India,10,FodderGrass,1.0823,0.9747,2035
1,USA,11,FodderGrass,1.0655,1.0002,2035
2,Canada,11,FodderGrass,1.1375,1.0284,2035
3,Western Europe,11,FodderGrass,1.0431,1.0241,2035
4,Japan,11,FodderGrass,1.0062,1.0141,2035
5,Australia_NZ,11,FodderGrass,1.0719,0.997,2035
6,Former Soviet Union,11,FodderGrass,1.2542,1.0094,2035
7,China,11,FodderGrass,1.0511,0.9904,2035
9,Africa,11,FodderGrass,0.9562,1.0224,2035
10,Latin America,11,FodderGrass,0.9984,1.003,2035
11,Southeast Asia,11,FodderGrass,1.0649,0.995,2035
12,Eastern Europe,11,FodderGrass,1.1726,1.0213,2035
13,Korea,11,FodderGrass,0.989,1.0163,2035
14,India,11,FodderGrass,1.075,1.0175,2035
1,USA,12,FodderGrass,1.0414,0.9985,2035
3,Western Europe,12,FodderGrass,1.1042,1.0445,2035
4,Japan,12,FodderGrass,0.9963,1.0131,2035
5,Australia_NZ,12,FodderGrass,1.0632,0.9955,2035
6,Former Soviet Union,12,FodderGrass,1.1944,1.0022,2035
7,China,12,FodderGrass,1.0139,0.9915,2035
9,Africa,12,FodderGrass,0.8352,1.0073,2035
10,Latin America,12,FodderGrass,1.0167,0.9974,2035
11,Southeast Asia,12,FodderGrass,1.0669,0.9856,2035
12,Eastern Europe,12,FodderGrass,1.1035,1.0113,2035
14,India,12,FodderGrass,1.071,0.9934,2035
1,USA,13,FodderGrass,1.0017,1.0318,2035
2,Canada,13,FodderGrass,1.0549,0.9806,2035
3,Western Europe,13,FodderGrass,0.9861,0.9256,2035
6,Former Soviet Union,13,FodderGrass,1.0134,1.0187,2035
7,China,13,FodderGrass,1.08,1.0108,2035
10,Latin America,13,FodderGrass,1.0622,1.0015,2035
11,Southeast Asia,13,FodderGrass,1.1207,1.0401,2035
14,India,13,FodderGrass,1.0383,1.0722,2035
1,USA,14,FodderGrass,1.1259,1.0171,2035
2,Canada,14,FodderGrass,1.0313,1.0003,2035
3,Western Europe,14,FodderGrass,1.0862,1.0075,2035
6,Former Soviet Union,14,FodderGrass,1.0293,1.0012,2035
7,China,14,FodderGrass,1.0579,1.0061,2035
10,Latin America,14,FodderGrass,1.0313,0.9965,2035
11,Southeast Asia,14,FodderGrass,1.1102,1.006,2035
14,India,14,FodderGrass,1.0419,1.0569,2035
1,USA,15,FodderGrass,1.0347,1.0034,2035
2,Canada,15,FodderGrass,0.9876,0.9792,2035
3,Western Europe,15,FodderGrass,0.9534,0.9671,2035
4,Japan,15,FodderGrass,1.0176,1.0035,2035
5,Australia_NZ,15,FodderGrass,1.0222,1.003,2035
6,Former Soviet Union,15,FodderGrass,1.0205,0.9913,2035
7,China,15,FodderGrass,1.0538,0.9979,2035
10,Latin America,15,FodderGrass,1.0091,0.9907,2035
11,Southeast Asia,15,FodderGrass,1.0984,0.9947,2035
12,Eastern Europe,15,FodderGrass,0.9486,1.019,2035
14,India,15,FodderGrass,1.0036,1.041,2035
1,USA,16,FodderGrass,1.4256,1.0317,2035
2,Canada,16,FodderGrass,1.2572,1.0131,2035
3,Western Europe,16,FodderGrass,0.9964,1.011,2035
5,Australia_NZ,16,FodderGrass,1.0259,1.0032,2035
6,Former Soviet Union,16,FodderGrass,1.2156,0.9962,2035
7,China,16,FodderGrass,1.0661,0.9897,2035
10,Latin America,16,FodderGrass,1.0074,0.9724,2035
11,Southeast Asia,16,FodderGrass,1.0615,0.988,2035
12,Eastern Europe,16,FodderGrass,1.0122,1.0203,2035
14,India,16,FodderGrass,1.0966,1.0102,2035
5,Australia_NZ,17,FodderGrass,1.1018,0.9917,2035
7,China,17,FodderGrass,1.0611,0.9869,2035
10,Latin America,17,FodderGrass,1.1221,1.0076,2035
10,Latin America,18,FodderGrass,1.0612,1.0039,2035
5,Australia_NZ,1,FodderHerb,1.2111,0.9942,2035
8,Middle East,1,FodderHerb,0.91,0.9348,2035
9,Africa,1,FodderHerb,1.244,0.946,2035
10,Latin America,1,FodderHerb,1.0112,0.9815,2035
11,Southeast Asia,1,FodderHerb,0.8962,0.9974,2035
14,India,1,FodderHerb,0.9996,1.0349,2035
5,Australia_NZ,2,FodderHerb,1.026,0.978,2035
8,Middle East,2,FodderHerb,0.8562,1.0547,2035
9,Africa,2,FodderHerb,1.2049,1.0167,2035
10,Latin America,2,FodderHerb,1.0028,0.9843,2035
14,India,2,FodderHerb,1.1234,1.0351,2035
5,Australia_NZ,3,FodderHerb,1.2737,0.994,2035
8,Middle East,3,FodderHerb,0.9918,1.0095,2035
9,Africa,3,FodderHerb,1.0965,1.0065,2035
10,Latin America,3,FodderHerb,1.0208,0.9872,2035
11,Southeast Asia,3,FodderHerb,1.0078,1.0166,2035
14,India,3,FodderHerb,1.0984,1.0198,2035
3,Western Europe,4,FodderHerb,1.1568,1.2917,2035
5,Australia_NZ,4,FodderHerb,0.949,0.9957,2035
7,China,4,FodderHerb,1.1245,1.0134,2035
9,Africa,4,FodderHerb,1.0371,0.9944,2035
10,Latin America,4,FodderHerb,1.0088,0.9929,2035
11,Southeast Asia,4,FodderHerb,1.0878,1.0055,2035
14,India,4,FodderHerb,1.1203,1.0156,2035
5,Australia_NZ,5,FodderHerb,1.0253,1.0046,2035
7,China,5,FodderHerb,1.0861,1.0123,2035
9,Africa,5,FodderHerb,0.969,0.955,2035
10,Latin America,5,FodderHerb,1.056,1.0052,2035
11,Southeast Asia,5,FodderHerb,1.1085,1.0168,2035
14,India,5,FodderHerb,1.0766,0.9948,2035
5,Australia_NZ,6,FodderHerb,0.9653,0.9961,2035
7,China,6,FodderHerb,1.0156,1.0018,2035
9,Africa,6,FodderHerb,1.0302,0.9616,2035
10,Latin America,6,FodderHerb,1.0508,0.9771,2035
11,Southeast Asia,6,FodderHerb,1.0677,1.0029,2035
14,India,6,FodderHerb,1.0831,0.9898,2035
1,USA,7,FodderHerb,1.011,1.0144,2035
2,Canada,7,FodderHerb,0.9654,0.9903,2035
3,Western Europe,7,FodderHerb,1.1908,1.0253,2035
5,Australia_NZ,7,FodderHerb,1.1163,0.8994,2035
6,Former Soviet Union,7,FodderHerb,1.0538,0.9584,2035
7,China,7,FodderHerb,1.0615,1.0247,2035
8,Middle East,7,FodderHerb,1.0959,1.0404,2035
9,Africa,7,FodderHerb,0.9503,0.9399,2035
10,Latin America,7,FodderHerb,1.0209,1.0057,2035
11,Southeast Asia,7,FodderHerb,0.9664,1.0059,2035
14,India,7,FodderHerb,0.9133,1.0257,2035
1,USA,8,FodderHerb,1.0924,1.0252,2035
2,Canada,8,FodderHerb,1.0815,0.9781,2035
3,Western Europe,8,FodderHerb,1.1196,1.0256,2035
5,Australia_NZ,8,FodderHerb,1.0492,0.9454,2035
6,Former Soviet Union,8,FodderHerb,1.0969,1.0139,2035
7,China,8,FodderHerb,1.0639,1.0167,2035
8,Middle East,8,FodderHerb,1.0422,1.0021,2035
9,Africa,8,FodderHerb,0.8859,0.9886,2035
10,Latin America,8,FodderHerb,1.0041,1.0076,2035
11,Southeast Asia,8,FodderHerb,1.167,1.0404,2035
12,Eastern Europe,8,FodderHerb,1.194,1.039,2035
14,India,8,FodderHerb,1.0765,1.0313,2035
1,USA,9,FodderHerb,1.0941,1.0233,2035
2,Canada,9,FodderHerb,1.0236,0.9906,2035
3,Western Europe,9,FodderHerb,1.0792,1.0276,2035
4,Japan,9,FodderHerb,1.0133,1.004,2035
5,Australia_NZ,9,FodderHerb,1.001,0.9789,2035
6,Former Soviet Union,9,FodderHerb,1.0821,0.9764,2035
7,China,9,FodderHerb,1.1047,1.0087,2035
8,Middle East,9,FodderHerb,1.0058,1.0347,2035
9,Africa,9,FodderHerb,1.0031,1.0122,2035
10,Latin America,9,FodderHerb,1.0047,0.9828,2035
11,Southeast Asia,9,FodderHerb,1.1688,1.0194,2035
12,Eastern Europe,9,FodderHerb,1.0836,1.0273,2035
14,India,9,FodderHerb,1.0467,1.0233,2035
1,USA,10,FodderHerb,1.0739,1.0185,2035
2,Canada,10,FodderHerb,1.0721,1.0095,2035
3,Western Europe,10,FodderHerb,1.0153,1.0255,2035
4,Japan,10,FodderHerb,0.9973,1.0098,2035
5,Australia_NZ,10,FodderHerb,0.9975,0.9888,2035
6,Former Soviet Union,10,FodderHerb,0.964,1.0129,2035
7,China,10,FodderHerb,1.0733,1.0033,2035
8,Middle East,10,FodderHerb,1.0245,1.0265,2035
9,Africa,10,FodderHerb,1.0292,1.002,2035
10,Latin America,10,FodderHerb,1.0048,1.0044,2035
11,Southeast Asia,10,FodderHerb,1.0908,1.0265,2035
12,Eastern Europe,10,FodderHerb,0.9929,1.0236,2035
13,Korea,10,FodderHerb,0.9448,1.012,2035
14,India,10,FodderHerb,1.1207,0.9917,2035
1,USA,11,FodderHerb,1.0618,1.0131,2035
2,Canada,11,FodderHerb,1.4133,1.0365,2035
3,Western Europe,11,FodderHerb,1.0254,1.0236,2035
4,Japan,11,FodderHerb,1.0003,1.013,2035
5,Australia_NZ,11,FodderHerb,1.0279,0.9957,2035
6,Former Soviet Union,11,FodderHerb,1.2455,1.0299,2035
7,China,11,FodderHerb,1.0745,1.0058,2035
9,Africa,11,FodderHerb,0.875,0.9545,2035
10,Latin America,11,FodderHerb,1.0056,1.0027,2035
11,Southeast Asia,11,FodderHerb,1.0913,1.0364,2035
12,Eastern Europe,11,FodderHerb,1.0814,1.0218,2035
13,Korea,11,FodderHerb,0.9682,1.0151,2035
14,India,11,FodderHerb,1.067,0.9749,2035
1,USA,12,FodderHerb,1.0343,0.999,2035
3,Western Europe,12,FodderHerb,1.0715,1.0193,2035
4,Japan,12,FodderHerb,0.9918,1.01,2035
5,Australia_NZ,12,FodderHerb,1.0855,0.9986,2035
6,Former Soviet Union,12,FodderHerb,1.1741,0.9931,2035
7,China,12,FodderHerb,1.0637,1.0015,2035
9,Africa,12,FodderHerb,0.8889,0.9578,2035
10,Latin America,12,FodderHerb,1.0352,0.9957,2035
11,Southeast Asia,12,FodderHerb,1.056,1.0204,2035
12,Eastern Europe,12,FodderHerb,1.1127,1.021,2035
14,India,12,FodderHerb,1.0688,1.0192,2035
1,USA,13,FodderHerb,0.9826,0.975,2035
2,Canada,13,FodderHerb,0.9734,0.9889,2035
3,Western Europe,13,FodderHerb,1.1534,1.0384,2035
6,Former Soviet Union,13,FodderHerb,1.0668,1.0069,2035
7,China,13,FodderHerb,1.1148,1.0696,2035
10,Latin America,13,FodderHerb,1.0126,0.95,2035
11,Southeast Asia,13,FodderHerb,1.1258,0.9958,2035
14,India,13,FodderHerb,1.1023,0.8511,2035
1,USA,14,FodderHerb,1.0564,1.0167,2035
2,Canada,14,FodderHerb,1.0387,0.9654,2035
3,Western Europe,14,FodderHerb,1.0142,1.0367,2035
6,Former Soviet Union,14,FodderHerb,1.3224,1.0104,2035
7,China,14,FodderHerb,1.2756,1.0386,2035
10,Latin America,14,FodderHerb,0.9869,0.9645,2035
11,Southeast Asia,14,FodderHerb,1.1397,0.968,2035
14,India,14,FodderHerb,2.4635,0.8811,2035
1,USA,15,FodderHerb,1.0461,1.0417,2035
2,Canada,15,FodderHerb,1.0712,0.9788,2035
3,Western Europe,15,FodderHerb,0.9978,1.0272,2035
4,Japan,15,FodderHerb,1.0239,1.0074,2035
5,Australia_NZ,15,FodderHerb,1.021,0.995,2035
6,Former Soviet Union,15,FodderHerb,1.4604,1.0243,2035
7,China,15,FodderHerb,1.2907,1.0186,2035
10,Latin America,15,FodderHerb,0.9932,0.9737,2035
11,Southeast Asia,15,FodderHerb,1.1281,0.9987,2035
12,Eastern Europe,15,FodderHerb,0.957,1.0313,2035
14,India,15,FodderHerb,1.2039,0.9863,2035
1,USA,16,FodderHerb,0.4077,1.042,2035
2,Canada,16,FodderHerb,1.101,1.0055,2035
3,Western Europe,16,FodderHerb,1.0121,1.0278,2035
5,Australia_NZ,16,FodderHerb,1.033,1.0019,2035
6,Former Soviet Union,16,FodderHerb,1.0688,1.0234,2035
7,China,16,FodderHerb,1.0908,1.0052,2035
10,Latin America,16,FodderHerb,0.9822,0.9558,2035
11,Southeast Asia,16,FodderHerb,0.9674,0.9916,2035
12,Eastern Europe,16,FodderHerb,0.9819,1.0268,2035
14,India,16,FodderHerb,1.0882,0.9055,2035
5,Australia_NZ,17,FodderHerb,1.1676,1.0042,2035
7,China,17,FodderHerb,1.0779,0.9868,2035
10,Latin America,17,FodderHerb,1.1527,1.3054,2035
10,Latin America,18,FodderHerb,10.9521,1.0672,2035
5,Australia_NZ,1,Forest,1.0507,0.9766,2035
8,Middle East,1,Forest,1.1694,1.1284,2035
9,Africa,1,Forest,0.9191,1.0148,2035
10,Latin America,1,Forest,0.9939,1.0042,2035
11,Southeast Asia,1,Forest,0.7979,1.0214,2035
14,India,1,Forest,0.7147,1.0394,2035
5,Australia_NZ,2,Forest,1.2942,1.0217,2035
8,Middle East,2,Forest,1.3524,0.8896,2035
9,Africa,2,Forest,1.0007,1.0091,2035
10,Latin America,2,Forest,0.9684,0.9967,2035
14,India,2,Forest,0.7251,0.9834,2035
5,Australia_NZ,3,Forest,1.0068,0.9929,2035
8,Middle East,3,Forest,0.6653,1.0193,2035
9,Africa,3,Forest,1.0224,1.0046,2035
10,Latin America,3,Forest,0.9944,1.0014,2035
11,Southeast Asia,3,Forest,0.8188,0.9638,2035
14,India,3,Forest,0.8407,0.9671,2035
3,Western Europe,4,Forest,4.8637,1.666,2035
5,Australia_NZ,4,Forest,0.9856,0.9979,2035
7,China,4,Forest,0.9897,0.9921,2035
9,Africa,4,Forest,1.0002,1.0021,2035
10,Latin America,4,Forest,0.9753,0.997,2035
11,Southeast Asia,4,Forest,1.0113,1.0015,2035
14,India,4,Forest,0.9453,0.9822,2035
5,Australia_NZ,5,Forest,0.9839,0.999,2035
7,China,5,Forest,0.9626,0.9763,2035
9,Africa,5,Forest,0.997,0.9968,2035
10,Latin America,5,Forest,0.973,0.9921,2035
11,Southeast Asia,5,Forest,1.0454,1.0082,2035
14,India,5,Forest,0.9623,0.978,2035
5,Australia_NZ,6,Forest,0.9919,0.9972,2035
7,China,6,Forest,0.9592,0.9822,2035
9,Africa,6,Forest,0.978,0.9856,2035
10,Latin America,6,Forest,0.9888,0.9958,2035
11,Southeast Asia,6,Forest,1.0077,1.0026,2035
14,India,6,Forest,1.0241,0.9881,2035
1,USA,7,Forest,0.9694,1.008,2035
2,Canada,7,Forest,0.9165,0.9844,2035
3,Western Europe,7,Forest,0.9948,1.0131,2035
5,Australia_NZ,7,Forest,1.1682,1.021,2035
6,Former Soviet Union,7,Forest,0.9893,1.0064,2035
7,China,7,Forest,1.0918,1.0519,2035
8,Middle East,7,Forest,1.1259,1.012,2035
9,Africa,7,Forest,1.0813,1.0074,2035
10,Latin America,7,Forest,1.0088,1.0067,2035
11,Southeast Asia,7,Forest,1.0752,1.0453,2035
14,India,7,Forest,1.1124,1.052,2035
1,USA,8,Forest,1.0219,1.0257,2035
2,Canada,8,Forest,0.9373,1.0081,2035
3,Western Europe,8,Forest,0.88,0.9852,2035
5,Australia_NZ,8,Forest,1.0263,0.9962,2035
6,Former Soviet Union,8,Forest,0.9984,0.997,2035
7,China,8,Forest,0.9909,1.0051,2035
8,Middle East,8,Forest,0.8668,0.9689,2035
9,Africa,8,Forest,1.1538,1.0203,2035
10,Latin America,8,Forest,1.0097,1.005,2035
11,Southeast Asia,8,Forest,1.2451,1.0674,2035
12,Eastern Europe,8,Forest,0.9481,1.0202,2035
14,India,8,Forest,0.7162,0.9663,2035
1,USA,9,Forest,1.0142,1.0078,2035
2,Canada,9,Forest,1.0198,1.008,2035
3,Western Europe,9,Forest,0.9722,1.0068,2035
4,Japan,9,Forest,1.0468,1.0114,2035
5,Australia_NZ,9,Forest,0.9873,0.9876,2035
6,Former Soviet Union,9,Forest,0.9739,0.9863,2035
7,China,9,Forest,0.9635,1.0008,2035
8,Middle East,9,Forest,0.6829,0.8605,2035
9,Africa,9,Forest,1.0067,1.0029,2035
10,Latin America,9,Forest,1.0035,1.0033,2035
11,Southeast Asia,9,Forest,1.3066,1.0529,2035
12,Eastern Europe,9,Forest,1.1158,1.0335,2035
14,India,9,Forest,0.7271,0.9463,2035
1,USA,10,Forest,1.0216,1.005,2035
2,Canada,10,Forest,1.0302,1.0063,2035
3,Western Europe,10,Forest,1.0643,1.0302,2035
4,Japan,10,Forest,1.0556,1.0204,2035
5,Australia_NZ,10,Forest,0.9891,0.992,2035
6,Former Soviet Union,10,Forest,0.974,0.9941,2035
7,China,10,Forest,0.9704,0.9944,2035
8,Middle East,10,Forest,0.7543,1.0028,2035
9,Africa,10,Forest,1.0271,1.0023,2035
10,Latin America,10,Forest,0.9931,1.001,2035
11,Southeast Asia,10,Forest,1.0541,1.0215,2035
12,Eastern Europe,10,Forest,1.019,1.005,2035
13,Korea,10,Forest,1.0075,1.0096,2035
14,India,10,Forest,0.9491,0.9813,2035
1,USA,11,Forest,1.0433,1.01,2035
2,Canada,11,Forest,1.0268,1.0229,2035
3,Western Europe,11,Forest,1.0316,1.0142,2035
4,Japan,11,Forest,1.0735,1.0307,2035
5,Australia_NZ,11,Forest,1.0009,0.9959,2035
6,Former Soviet Union,11,Forest,0.9902,1.0127,2035
7,China,11,Forest,0.9873,0.9902,2035
9,Africa,11,Forest,0.9603,0.984,2035
10,Latin America,11,Forest,0.9864,0.9963,2035
11,Southeast Asia,11,Forest,0.9949,0.9973,2035
12,Eastern Europe,11,Forest,0.9666,1.0092,2035
13,Korea,11,Forest,1.0248,1.0164,2035
14,India,11,Forest,0.9777,0.988,2035
1,USA,12,Forest,1.0639,1.0098,2035
3,Western Europe,12,Forest,0.9573,0.9902,2035
4,Japan,12,Forest,1.0811,1.0322,2035
5,Australia_NZ,12,Forest,0.9925,0.9947,2035
6,Former Soviet Union,12,Forest,0.9919,0.9918,2035
7,China,12,Forest,0.9795,0.9851,2035
9,Africa,12,Forest,0.7796,0.9647,2035
10,Latin America,12,Forest,0.9908,0.9912,2035
11,Southeast Asia,12,Forest,0.9896,0.9923,2035
12,Eastern Europe,12,Forest,0.9261,1.0028,2035
14,India,12,Forest,1.0339,0.9975,2035
1,USA,13,Forest,0.9834,1.025,2035
2,Canada,13,Forest,1.0974,1.0188,2035
3,Western Europe,13,Forest,1.1223,1.0468,2035
6,Former Soviet Union,13,Forest,1.0201,1.0173,2035
7,China,13,Forest,1.0084,1.0124,2035
10,Latin America,13,Forest,1.0168,1.0033,2035
11,Southeast Asia,13,Forest,1.1589,1.0586,2035
14,India,13,Forest,1.0285,1.0042,2035
1,USA,14,Forest,1.0414,1.0218,2035
2,Canada,14,Forest,1.064,1.0076,2035
3,Western Europe,14,Forest,1.0786,1.031,2035
6,Former Soviet Union,14,Forest,1.0807,1.0078,2035
7,China,14,Forest,1.0355,1.0077,2035
10,Latin America,14,Forest,1.0071,1.0016,2035
11,Southeast Asia,14,Forest,1.1186,1.0346,2035
14,India,14,Forest,1.0339,1.0206,2035
1,USA,15,Forest,1.0589,1.0149,2035
2,Canada,15,Forest,1.0449,1.0053,2035
3,Western Europe,15,Forest,1.0685,1.0257,2035
4,Japan,15,Forest,1.0517,1.0136,2035
5,Australia_NZ,15,Forest,1.0055,1.0019,2035
6,Former Soviet Union,15,Forest,1.0614,1.0049,2035
7,China,15,Forest,1.0012,0.9979,2035
10,Latin America,15,Forest,0.9956,0.9966,2035
11,Southeast Asia,15,Forest,0.9945,0.992,2035
12,Eastern Europe,15,Forest,0.9263,0.9884,2035
14,India,15,Forest,1.03,1.0094,2035
1,USA,16,Forest,1.0089,1.0128,2035
2,Canada,16,Forest,1.0246,1.0266,2035
3,Western Europe,16,Forest,1.0032,1.0279,2035
5,Australia_NZ,16,Forest,0.964,0.9907,2035
6,Former Soviet Union,16,Forest,0.9761,0.9914,2035
7,China,16,Forest,0.9868,0.987,2035
10,Latin America,16,Forest,1.0002,0.9991,2035
11,Southeast Asia,16,Forest,1.0016,0.9933,2035
12,Eastern Europe,16,Forest,0.9466,0.9908,2035
14,India,16,Forest,1.0051,0.9975,2035
5,Australia_NZ,17,Forest,1.0057,1.0009,2035
7,China,17,Forest,0.9947,0.9868,2035
10,Latin America,17,Forest,1.0117,1.0047,2035
10,Latin America,18,Forest,1.0135,1.0034,2035
5,Australia_NZ,1,Grassland,0.9446,0.9833,2035
8,Middle East,1,Grassland,1.0263,1.0633,2035
9,Africa,1,Grassland,0.9401,1.0167,2035
10,Latin America,1,Grassland,1.023,1.0044,2035
11,Southeast Asia,1,Grassland,1.1226,1.0618,2035
14,India,1,Grassland,1.245,1.064,2035
5,Australia_NZ,2,Grassland,0.953,0.9937,2035
8,Middle East,2,Grassland,0.8447,0.8926,2035
9,Africa,2,Grassland,0.9136,1.0009,2035
10,Latin America,2,Grassland,1.0217,0.9955,2035
14,India,2,Grassland,1.1094,1.0301,2035
5,Australia_NZ,3,Grassland,0.9978,0.9916,2035
8,Middle East,3,Grassland,0.5807,1.0184,2035
9,Africa,3,Grassland,0.9916,1.0013,2035
10,Latin America,3,Grassland,0.978,0.9996,2035
11,Southeast Asia,3,Grassland,1.0099,1.0135,2035
14,India,3,Grassland,1.0407,1.0126,2035
3,Western Europe,4,Grassland,0.4037,1.3071,2035
5,Australia_NZ,4,Grassland,1.0887,1.0058,2035
7,China,4,Grassland,1.0437,0.9976,2035
9,Africa,4,Grassland,0.9895,1.0012,2035
10,Latin America,4,Grassland,0.9655,1.0001,2035
11,Southeast Asia,4,Grassland,1.0452,1.0058,2035
14,India,4,Grassland,1.054,1.0037,2035
5,Australia_NZ,5,Grassland,1.0075,1.0045,2035
7,China,5,Grassland,1.0372,0.9835,2035
9,Africa,5,Grassland,0.9597,1.0031,2035
10,Latin America,5,Grassland,0.9961,1.0049,2035
11,Southeast Asia,5,Grassland,1.0825,1.0091,2035
14,India,5,Grassland,1.066,0.9934,2035
5,Australia_NZ,6,Grassland,0.9403,0.9696,2035
7,China,6,Grassland,0.9589,0.9949,2035
9,Africa,6,Grassland,0.9618,0.9783,2035
10,Latin America,6,Grassland,1.0272,0.987,2035
11,Southeast Asia,6,Grassland,1.0314,0.9875,2035
14,India,6,Grassland,1.1171,0.9819,2035
1,USA,7,Grassland,1.0097,1.0292,2035
